NEWpi	gerp	mr	tau	SIFTsorghum	SIFTcounts	frac	rho	Mpi	Mexp	Sexp	winLen	geneLen
0.0251	0	0	0.57482	0.5242857143	14	2	30.79	0.00650075830842479	1.72932798474494	1.59659867334243	5012	482
0.0177	0.11607	0.198413	3.490978	0.775	2	2	41.38	0.00670005208515832	1.21651562763115	1.06722224038613	6761	2448
0.0143	0.191174	1.13189	26.480217	0.48125	8	0	9.77	0.00235779	0.6248591639	0.5317172595	9857	7219
0.0178	0.021002	0.364624	14.662829	0	4	2	0	0.0104682563175294	0.966321743205898	0.733685087960572	1520	573
0.0185	0.159848	1.065811	18.611354	0.4766666667	3	0	0	0.0104406	1.3887856491	1.0068274784	3197	2040
0.0176	0.134496	0.469535	0.96409	1	1	2	21.19	0.0104320362803023	1.72461516191479	1.0776283107	3467	1083
0.0082	0.23824	1.294869	13.491906	0.6491666667	12	0	22.78	0.00397755	1.8831423387	3.4606682503	6795	2847
0.0167	0.255302	0.96404	3.86447	0.5	17	2	33.38	0.00733128638488439	1.02352628435338	0.87606291159256	14008	5913
0.0222	0.10755	1.022834	2.937619	1	1	2	25.16	0.00617655114607633	1.12350487075018	0.7532138648	11013	1020
0.0152	0.397983	1.710653	28.420632	0.5983333333	12	1	9.38	0.00475967	0.9433684218	0.7560088233	11957	6776
0.0199	0.057078	0.405481	1.446515	0.5525	4	2	16.62	0.0130539665686965	2.37386444320683	2.5557092767	2468	1335
0.008	-0.061619	0.677222	0.996165	0.6642857143	7	2	33.14	0.00814553783747896	0.947713760850122	0.751271913460311	6780	5698
0.0092	-0.282643	1.939591	4.438442	0.655	8	2	16.57	0.00543986179206027	1.03869433711544	0.7306812522	2721	1196
0.0213	0.11846	0.493093	11.154695	0.76	5	0	0	0.00568709	1.0931351846	0.7587615941	5304	2598
0.0136	0.691713	1.756829	22.856303	0.785	6	1	21.72	0.007766245	0.5556257197	0.8248282366	7227	2875
0.0287	0.001171	1.514009	14.718589	0.562	30	1	29.66	0.009553605	1.41008727545108	1.6670501398	9694	5511
0.0227	0.26804	1.007824	19.639104	0.685	8	0	2.76	0.00451924	0.5270592039	0.188502933	5823	3151
0.0311	0.222271	1.148859	30.947001	0.6178947368	19	0	3.14	0.00404454	0.766000584199841	0.663685436473713	5651	3906
0.0257	0.266732	1.245009	9.946917	0	0	0	1.86	0.00276649	0.8592846276	0.9428371392	3033	452
0.0338	0.034405	0.782946	25.238383	0.4288888889	18	1	0	0.003240275	0.838676710640053	0.732136685895662	6628	3593
0.0202	0.01032	0.448107	16.381166	0.5638235294	34	0	0	0.0040189	2.1308103128	1.6838586595	5453	4618
0.0217	0.045069	1.043721	24.447611	0.6453333333	30	0	1.4	0.00902628	0.750221394	0.7445750775	3140	2889
0.0267	0.370915	1.556072	24.484524	0.6751851852	27	0	0	0.00738775	0.4273702853	0.268097169	9660	7661
0.0138	1.008966	2.109697	16.390737	0.01	1	0	14.56	0.00283985	1.61300021545012	1.26251601714475	3908	1439
0.0245	0.25522	1.239999	31.220395	0.6992307692	13	0	0	0.00603744	0.805677320969374	0.8263429192	3800	3191
0.0297	0.044115	1.388623	23.362944	1	2	1	0	0.007140835	0.6468857937	0.6396319999	4987	2078
0.022	0.290355	1.536754	19.667742	0.40875	8	1	0	0.005912	1.4148557468	1.0119010478	14886	5210
0.031	-0.290756	1.722747	3.151591	0.5638095238	21	2	83.51	0.00718539591804276	1.09127381927736	0.6202181624	10436	1757
0.0229	0.299666	1.857997	6.876959	0.640952381	21	2	10.29	0.0076036256947223	2.12681730967361	2.0565659703	6762	1759
0.0116	-0.073887	0.417151	3.239678	0.4852380952	21	0	5.75	0.0113485251407828	2.10843998748269	2.0857070714271	6467	1361
0.0085	-0.267545	1.694965	4.360049	0.572	5	2	17.58	0.00840668347083397	1.52416431438607	1.6634850161	4473	1845
0.0099	-0.084478	0.37079	5.255429	0.4528571429	7	2	2.5	0.0090998249952592	1.44835402807846	1.45620773755616	2625	1304
0.0247	0.227178	1.428334	13.641993	0.44	8	2	0	0.00689677920345304	0.685874704458704	0.2928567106	4215	2892
0.0185	0.333468	1.369284	27.064362	0.698125	16	0	6.49	0.00650585	0.5735982646	0.2409514821	2921	2108
0.0103	0.688592	1.913101	52.764712	0.5305263158	19	1	8.29	0.02692548	0.990930808141745	0.9250858114	4639	4119
0.0183	0.276187	1.203907	29.749584	0.41	4	0	0	0.01527468	1.070706709	0.8299651816	1801	797
0.0147	-0.019542	0.098255	9.473734	0.5	2	2	9.7	0.0071319079633574	1.63999688441325	0.9273355907	2113	806
0.0165	0.321138	1.353408	27.4096	0.5173684211	19	0	0.97	0.00885132	0.4002489322	0.4846309304	6427	3886
0.0172	0.545238	1.85509	25.986124	0.894375	16	0	0	0.00909164	2.2290976579	1.8738321679	7603	3654
0.0188	0.663976	1.933433	14.022613	0.550952381	21	1	7.54	0.007421255	1.2809355987	1.5703158866	10569	2243
0.0169	0.194358	0.831152	9.211909	0.78	1	0	8.14	0.01176857	1.9969696199	0.9096599503	6222	1671
0.0195	0.263409	1.288442	22.757635	0.725	6	2	5.11	0.00704923938549193	0.780382011422214	0.5462984641	9234	5915
0.0202	0.464561	1.553642	17.626935	0.4236363636	22	2	17.8	0.00677122717173304	1.63576863744098	2.1443082993	7559	2999
0.0136	0.473332	1.576199	36.105016	0.5413636364	22	0	11.68	0.00596688	0.926827160558646	0.867153629652473	8732	3028
0.0199	0.040494	0.491283	8.367037	0	0	0	5.57	0.0072757	4.2942151894	1.4216617739	3061	1944
0.0184	0.178408	0.668754	7.460009	0.5	2	1	33.75	0.007307095	1.6132639733	1.4636042003	15016	4500
0.0143	0.210391	1.343424	38.654783	0.7488888889	9	1	5.63	0.01306075	0.5489994375	0.3089150571	6732	4466
0.0069	0.427422	1.492226	27.82028	0.52875	8	1	17.88	0.01448887	0.5688445015	0.3819256715	4635	2762
0.0192	0.093915	0.239721	0.422548	0.1666666667	6	2	16.08	0.00907061183541953	1.59559893316036	1.69112731645712	4435	1076
0.0095	-0.399581	1.424732	9.82474	0.5125	4	2	12.57	0.00807095763339758	0.7930432910037	0.4787001422	4713	1898
0.006	-0.096586	0.591541	3.873343	0.2083333333	6	0	13.16	0.0135438	1.09172091972175	0.7101745048	14784	2974
0.0111	-0.049328	0.447346	1.314708	0.3333333333	3	2	27.16	0.00631872230080355	1.80035871020802	1.67411463883586	13503	522
0.0094	0.698197	1.874617	36.279025	0.5	4	1	25.36	0.01059476	0.5388704744	0.8181764352	6279	3265
0.0112	-0.10065	0.911665	5.466126	0.06	2	2	6.02	0.0101596059891015	0.88994394364421	0.836669617425033	11779	3107
0.0073	0.488144	1.613354	18.801459	0.634	5	1	7.69	0.015984755	0.9768863693	0.3628199766	12889	2592
0.0198	0.678598	1.225776	6.491685	0.5871428571	7	2	3.12	0.00720606316939616	1.86905113006922	1.6803429709772	4149	1285
0.0229	0.095765	0.922524	35.572176	0.6854166667	24	1	0	0.011129955	0.7548223179	0.4036126628	7454	6178
0.0206	0.236379	1.094051	32.314407	0.6255555556	9	1	0	0.00980713	0.8565500492	0.6304713706	4227	2879
0.02	0.077712	1.146428	30.882144	0.665	10	1	0	0.01246329	0.4565959368	0.3000847946	3097	2158
0.0144	0.281025	1.203972	15.332878	0.606	5	2	20.73	0.00680871154350684	2.02983647427428	1.400242191	2561	1055
0.0149	-0.019955	1.459517	11.428912	0	0	2	14.72	0.0071221867820117	1.50352135054067	1.4371841165	3355	834
0.0195	0.187892	1.101146	9.550827	1	1	1	11.69	0.006549285	1.1637154519	1.1319131847	5499	1269
0.019	0.133547	1.065732	30.187555	0.6494117647	17	1	23.87	0.007147785	0.6959532956	0.3740444821	12391	8990
0.028	0.212719	0.953347	11.319968	1	2	2	0	0.00789488911671112	1.64167454591144	3.2261391814	1858	1156
0.0179	0.224193	1.279843	37.077331	0.7	3	0	0	0.01279672	0.6706653795	0.6293055315	3679	3395
0.0273	-0.035669	0.297826	3.041766	0.3233333333	3	2	13.55	0.0110749761087031	1.2583978497838	0.5855175562	2933	1030
0.0225	0.055477	1.229419	27.106638	0.3885	20	1	1.82	0.00990084	0.7294063541	0.46153129	6583	3887
0.0173	0.256807	0.797782	10.421697	0.56	2	1	14.44	0.007221805	1.242619726	0.9361428074	6411	1695
0.0146	-0.132453	0.284394	2.148031	0	1	2	4.43	0.00674549826637004	2.22727668426603	1.59121374679195	4597	591
0.0072	0.109823	1.152823	26.452245	0	0	1	9.66	0.00581686	0.7889940419	0.4581008921	2628	2208
0.0137	0.093328	0.617098	20.437202	0.4915384615	13	2	10.72	0.00658246872591717	0.747279551893819	0.3641753096	7763	7410
0.0158	0.166633	1.161289	45.957175	0.5931428571	35	1	3.36	0.003637785	1.0951492148	0.3865191823	9714	9149
0.0188	-0.072094	0.641856	8.862952	0.6716666667	6	0	8.3	0.00589186	0.9759017214	0.889919145197794	2656	1993
0.0104	-0.275487	1.111317	3.31491247100473	0.525	8	2	18.08	0.00796656938404356	2.59771420752379	2.03242174945313	2695	733
0.0165	0.033824	0.389975	1.093623	0.5435294118	17	2	14.58	0.00762025766613332	0.862308872867832	0.3886241439	10115	2998
0.0205	0.140877	1.559247	16.553888	1	1	0	10.13	0.00318711	0.7541593157	0.5271295637	11793	3795
0.0126	0.268041	0.990249	18.996004	0.9	4	2	13.34	0.00670441654162494	1.01745967357039	0.8230165738	4379	2115
0.0181	-0.02358	0.05053	4.605313	0.71	3	2	0	0.0132360449862947	2.12887598418935	1.50469669339831	1600	665
0.0084	0	0	1.238779	0.3333333333	3	2	4.05	0.00902618026851459	1.10927749749257	1.19568772835792	1671	455
0.0114	0	0	0.575254	0.5	2	2	20.38	0.00926384196811082	2.34009330825616	1.74458192615893	3940	919
0.0089	0.32496	1.162092	15.870681	0.6909090909	11	2	9.32	0.00764199633014903	1.32859551848456	1.4245974036	8220	5081
0.0139	0	0	0.177301	0.4	5	2	28.89	0.00485311833031692	1.01054582013246	0.804388880712067	6833	2305
0.0089	-0.052734	0.592531	1.117772	0.4222222222	9	2	22.43	0.00969688829485901	1.11082203897108	0.985573136490923	5396	1571
0.0158	0.005606	0.996947	22.224914	0.2966666667	6	0	14.51	0.0029185	0.651281228	0.6349257254	2910	2794
0.0163	0.031093	1.272449	29.103496	0.6566666667	12	2	9.54	0.00655064374112345	0.777620389978014	0.6030070033	2889	2840
0.0224	0.192383	1.463791	29.342989	0.6836363636	11	2	19.29	0.00684245476129385	0.628509204105148	0.2676373251	6162	5285
0.0388	0.821531	1.322316	5.727989	0.401	10	2	26.38	0.00831783064841597	1.60261919383875	1.79383042309382	1522	284
0.0234	0.09994	0.772168	27.74686	0.6733333333	3	2	0	0.00785036939257644	0.610360019597873	0.2331889775	7087	4416
0.0189	0.241753	1.120968	10.524613	0.549	10	1	6.46	0.00955413	2.1824890625	0.9917452326	10462	4565
0.0121	0.257613	0.997156	11.701411	0.65	9	2	12.41	0.00816472784333124	1.44565538933007	1.453916672	8999	3553
0.0229	0.237334	1.179653	9.140574	0.54	11	2	10.17	0.0089488492507504	1.61726740630062	1.8494654508	12264	3219
0.0196	-0.025304	0.651497	7.519341	0.3333333333	3	2	21.29	0.00838448676651199	0.757950670999133	0.677618771788118	11737	2395
0.0243	0.058401	0.770617	5.277287	0.298	5	2	15.69	0.00839089117190812	1.50045441155805	0.8065505648	7815	2401
0.0197	0.12477	0.285381	0.116681	0.79	1	2	27.43	0.00800715534317826	1.57716352176859	1.53804745541802	7152	503
0.0251	0.267087	0.794819	14.400127	0.85	5	0	16.27	0.00361913	1.4789765714	0.5624887356	3950	1531
0.0231	0.174127	0.887534	3.730092	0.5	2	0	65.63	0.00444422	1.3563461247329	1.18678881959377	6756	1039
0.0176	0.281309	1.130033	18.235648	0.6454545455	33	0	44.75	0.00620929	0.595565802	0.671035526	9476	4651
0.0287	-0.02355	0.96961	15.223515	0.8775	8	1	25.18	0.009840285	0.6464053546	0.9802888786	6617	3341
0.0153	0.368486	1.274211	28.79948	0.4925	4	0	10.75	0.00332589	0.6115508561	0.3492489298	7311	4626
0.0121	0.106965	1.279044	30.755794	0.7842857143	7	0	27.91	0.0020362	0.5237141495	0.4015497196	4142	3855
0.0108	0.240297	1.488521	39.940172	0.4555555556	9	1	14.81	0.005818885	0.5387031784	0.2855906472	3602	3109
0.02	0	0	0.240998	0	1	2	10.7	0.0148971975680067	0.719650057480558	0.616240590290213	2305	578
0.0118	0.34657	1.414084	18.141994	0.485	6	0	17.58	0.00505198	0.7337092042	0.419087142	3722	1147
0.0156	0.232265	1.607743	22.951446	0.9	9	0	7.06	0.01423008	0.7328782894	0.4495123713	8609	4074
0.0214	0.268729	1.168523	13.802424	0.9683333333	6	0	8.49	0.01298701	1.262548196	0.9371356591	6600	2326
0.0149	0.329111	1.62994	49.304581	0.4433333333	12	1	0	0.006524625	0.8348501948	0.8722519119	6527	5574
0.0177	0.406917	1.528696	9.799711	0.522	10	1	20.8	0.003582035	0.7153749977	0.7045717028	10018	1828
0.0139	0.501618	1.693986	8.782099	0.8852941176	17	0	13.64	0.00678584	1.0560833058	0.4698211313	13061	2894
0.0353	0.250881	1.670846	3.225479	0.8625	4	0	33.56	0.01662054	1.8696594379	1.89872476077332	4537	683
0.0196	0.379157	1.236919	10.733751	0.556	5	0	35.92	0.00526533	0.4874385521	0.2289805234	7416	2942
0.0203	0.15992	1.597142	12.611036	1	4	0	1.45	0.01044477	0.352149654	0.2946052869	6642	2779
0.0067	-0.230223	0.646718	0.226309	0.4561111111	18	2	16.04	0.00453521593771674	2.39334278719311	1.96929827472184	6226	1675
0.0123	-0.019506	0.775739	16.93338	0	0	0	10.61	0.00648489	0.5443284778	0.3362962275	2837	1825
0.0127	0.390762	0.839158	49.112109	1	1	1	7.94	0.00380968	0.6318785832	0.3016881379	1726	1586
0.0271	0.0587	1.465775	25.904649	1	2	0	26.16	0.00864449	0.4904657671	0.4294211474	3807	3592
0.0018	0.620559	1.033348	13.283886	0.885	2	0	7.47	0.00617517	1.39607698243761	1.05499185170208	8477	1180
0.0061	0.173235	0.997963	21.481046	0.5653333333	15	1	18.02	0.006913215	0.5713352281	0.2575448467	12082	4341
0.016	0	0	8.8528	0.2	5	2	18.64	0.00884281763335343	1.24708264750629	0.801300362417999	5642	509
0.0154	0.2952	1.106044	17.657701	0	0	0	12.66	0.00765861	0.7852639687	0.4805935329	8570	3640
0.0059	0.111805	1.038584	23.242171	0	1	0	59.16	0.00304495	0.979775867615058	0.868300564306416	3225	2367
0.0069	0.082839	0.552375	20.911103	0.52	18	0	36.67	0.00797343	0.758246181778367	0.4666082337	13105	12557
0.0088	0.317525	0.987296	26.841512	0.3963636364	11	0	31.78	0.0082946	0.8502825875	0.7572800217	11941	10283
0.0118	0.617623	1.881815	39.476557	0.5791666667	12	1	28.17	0.007493155	0.6513077847	0.5834862921	5844	4270
0.0239	0.233666	0.979867	17.996568	0.44	3	0	17.35	0.00672761	0.9035167672	0.3996768482	3933	1712
0.0308	0	0	0.353715	0.5391666667	12	2	42.13	0.008528223292452	0.954317803200406	0.9832121163	5814	827
0.0137	0.088903	1.07664	32.271643	0.5528571429	7	1	19.52	0.004648775	0.4708369184	0.3170440113	10315	7279
0.0143	0.028923	0.571257	4.589115	0	1	0	13.58	0.02856127	0.894514091394149	0.6343333696	2306	415
0.0154	0	0	0.05992	0.3333333333	3	2	25.98	0.00369114659223359	1.3297670964873	0.9153283608	6225	2740
0.0219	0.876553	1.599289	13.711749	0.73	2	1	19.82	0.005466945	1.7072815398	1.038584906	5745	1309
0.0117	0.009497	0.039847	0.993748	0.6286956522	23	2	43.31	0.00988695683866197	1.58645936964437	1.72840707	8318	4697
0.0282	0	0	0.71719	0.5576	25	2	36.55	0.00591092011915854	1.17228228538917	0.887993557964876	8435	3681
0.0129	0.012538	1.125421	10.401203	0.85	5	1	110.33	0.00840953	0.9477431957	1.5427835436	22359	4230
0.0131	0.200682	1.161227	12.621664	0.74	3	1	8.61	0.004732725	1.37580681041905	1.1865542357	18658	1936
0.0174	0.038565	0.907869	9.62043	0.6426086957	23	0	10.15	0.01790642	1.3158381542	1.2364133536	5115	1809
0.0167	0.08499	0.982022	27.274653	0.718	10	1	10.64	0.009197525	1.1407724587	0.2768859097	11165	8358
0.0091	0.475728	1.26805	14.17198	0.7155	20	2	10.55	0.00631897462017448	0.773710208577133	0.4228209421	6274	3633
0.0028	0.408094	1.53524	9.090909	0.23	6	2	37.94	0.00656552368486033	1.19874821721713	0.938847836295935	4356	3147
0.0152	0.304605	1.160503	30.703098	0.4025	12	0	15.51	0.0025492	0.4636462259	0.327835528	9296	7441
0.0147	0.100695	0.624944	15.13252	0.835	2	0	19.71	0.00812238	1.4743304799	0.5611908617	7297	4689
0.0044	0.14246	0.887036	12.382534	0.644	5	0	20.22	0.01313343	0.734806531	0.5692440372	6338	4730
0.0226	0.095676	0.80631	25.636152	0.7515151515	33	1	16.13	0.01294474	1.9942207983	0.6364131347	8362	7758
0.0074	0.203413	1.026147	29.577882	0.5766666667	9	1	16.74	0.00799818	0.4932711811	0.3479151914	6054	5521
0.0154	0.357015	1.632737	23.992306	0.51375	8	2	13.85	0.0071902072572639	0.800005842903297	0.5115239255	4289	2972
0.0121	0.171781	0.550672	24.004856	0.6775	4	1	13.85	0.00451685	1.2968055201	0.434480696	5869	4044
0.0212	0.084511	1.042773	0.23417	0.5140909091	22	2	11	0.00877275511944488	1.15244983737418	1.01969039090586	4343	2820
0.0252	-0.005222	0.947544	1.069401	0.6433333333	18	2	23.05	0.00957598498653514	1.51966675567948	2.19503890083436	1585	911
0.0091	-0.014249	0.913971	20.429204	0.626	5	0	26.08	0.00875707	1.3200897803	1.00110990572283	4739	2688
0.0204	0.062683	1.797109	18.118029	0.2275	8	2	14.28	0.00703640517016958	1.84224681038783	1.9521834835	4465	2004
0.0214	0.257573	1.188561	33.554925	0.9388888889	9	0	0	0.01124679	0.7027294286	0.5747847268	5198	4504
0.0158	0.321817	0.868908	24.328337	0.5505555556	18	0	23.67	0.01699697	0.877710779664304	0.6197676052	5904	3731
0.0055	0.261713	1.150685	12.431411	0.51	2	2	33.35	0.00823137166198844	1.58187874643814	1.46502767902013	2566	548
0.0187	0.431174	1.500092	25.322771	0.7422222222	18	0	21.45	0.00960119	0.8739783343	0.8917308605	7448	5221
0.013	0.32022	1.574699	36.594637	0.4366666667	21	2	0.57	0.00651878857172504	0.932279456026381	1.0523657049	8205	4595
0.0161	0.339529	1.897125	24.005249	0.8	5	1	7.02	0.00870473	0.937754047	0.4791270173	9239	4063
0.0252	-0.123622	1.055863	5.585527	0.5942857143	14	2	26.62	0.00781038472969163	0.978495746711743	0.903634880455918	7179	2008
0.0321	-0.009119	0.17365	0.760576	0.5315384615	26	2	0.97	0.0125855905324161	1.17570511680448	1.51263119892535	6453	1783
0.017	0.238389	1.354632	11.622493	0.6428571429	7	0	21.89	0.00506907	0.8737923364	0.8596413053	7927	2204
0.0201	0.768967	1.991855	37.905278	0.9225	20	0	0.47	0.00334639	0.8148563691	0.5542748233	9037	5879
0.0214	0.099559	1.098607	10.378653	0.5376923077	13	2	3.41	0.00901315775284706	1.71224062189599	1.7061332538	6296	2847
0.024	0.131296	1.823251	10.31421	0.5078571429	28	2	4.91	0.0083622861597115	1.30813733598261	1.32142433031561	4166	1500
0.0277	0.045974	1.270288	13.735856	0.4742857143	7	0	2.04	0.01176671	1.4245084785	1.2259458928	2563	2058
0.0357	0.288286	1.654731	20.174154	0.89	4	2	0	0.00764486880444933	1.2232356912985	0.9081173383	3695	1592
0.0261	0	0	0.584549	0	0	2	0	0.00681625370200642	1.46746690264429	0.6135400619	6103	3823
0.0237	0.257496	1.33213	23.982477	0.835	4	1	2.98	0.0185112	0.6699026405	0.818027647	3424	2277
0.0336	0.444216	1.360373	11.104158	0.7768181818	22	0	51.22	0.00835643	2.1240451294	1.878908627	7623	2364
0.0378	0.01649	0.609728	8.653668	0.5224	25	2	51.88	0.00836509507447992	1.02446155278214	0.6931863529	11424	5591
0.0194	0.024244	0.658597	8.054777	0.4661538462	13	0	33.68	0.0158335	1.5590207522	1.2250955445	12341	5882
0.0205	-0.061462	0.8339	8.54005	0.45	7	2	3.3	0.00684248461824581	1.41260069946538	1.5512611602	9925	4469
0.0296	0.005887	1.251454	18.438039	0.48	6	1	7.61	0.009372905	2.8717176234	1.9653322314	3712	2559
0.0316	0.231981	0.668733	10.443156	1	8	1	44.15	0.003439625	1.1001865367	0.8798465019	4873	3057
0.0074	0.141026	0.711623	31.838294	0.55	2	1	21.21	0.006174735	1.1241747948	0.2493625749	3528	2423
0.008	0.23818	0.6793	21.17144	0.545	2	0	14.02	0.00917799	0.4845020975	0.3599326324	6355	4741
0.0136	0.266855	1.40807	12.091716	0.8216666667	6	0	32.62	0.00863116	1.3966221384	0.955804205	8848	4274
0.0138	0.046507	0.830357	24.070512	0.5266666667	9	0	25.05	0.00470531	0.4992522604	0.2515093511	10835	8281
0.02	0.054961	0.423759	9.798509	0	0	0	0	0.01502262	0.4829639651	0.8171811265	6504	4220
0.0091	0.010179	1.106366	25.111929	0.085	2	1	8.7	0.01447297	0.5462706336	0.5385875938	4619	2849
0.0205	0.448762	1.19418	19.366163	0.782	10	1	10.49	0.00362299	0.8952980822	0.7262868529	9986	3383
0.0293	0.068618	0.69698	4.671979	0.4333333333	18	0	29.66	0.01115426	1.29061538683338	1.0631667718	7812	2524
0.021	0.138831	0.871253	28.498411	0.708	10	1	8.64	0.011691895	0.5705082374	0.1686495414	4090	3598
0.0222	0.284646	1.268083	32.139607	0.6293548387	31	2	9.6	0.00622096059198497	0.95226242279127	0.9376723282	2747	2391
0.0239	0.083119	1.150188	4.880586	0.6575	12	2	18.59	0.00896033969058787	1.55439621101576	1.23413346302179	2596	1008
0.0181	0.177013	1.126236	4.162435	0.335	20	0	5.43	0.00925608	0.8930012979	3.2479448807	5593	2222
0.0235	0.111946	0.942227	18.624788	0.685	8	0	11.92	0.01116909	0.4645108915	0.356414142	9420	6619
0.0261	0.03117	0.364465	6.455045	0.7463636364	11	1	10.75	0.01058511	0.9551776649	0.7930848116	3370	2457
0.018	0.048783	0.784824	18.143427	0.67	3	2	16.31	0.00803244976715326	0.695233274121661	0.3698158112	5013	2815
0.0202	0.028743	0.584129	4.236091	0.546	10	2	25.8	0.00598105034800763	0.774504185461283	0.5594043481	8088	3986
0.0073	-0.245707	0.849883	0.267417	0.5121428571	14	2	6.74	0.00617047512835121	0.849361390454966	0.4831741106	12000	1817
0.0119	0.253896	1.097256	15.677924	0.49625	8	0	20.95	0.01173194	0.869122063	0.3948252057	14405	5257
0.0125	0.343582	1.770449	25.130841	0.31625	8	1	14.79	0.01230294	0.7701983103	0.3972623807	4708	3210
0.0129	0.312031	1.517924	36.050531	0	0	1	10.35	0.007149105	0.5497267776	0.3136490629	6115	4419
0.0108	0.127575	1.454042	3.898752	0.6322222222	9	2	17.37	0.00721142668882439	0.795016137518902	0.3829778252	6410	5007
0.0083	0.063591	1.337719	28.288774	0.7366666667	6	1	30.56	0.00641445	0.6763351534	0.6967641602	7866	6646
0.0056	-0.01813	1.900676	0.355733	0.65375	8	2	8.06	0.00758497908307487	1.98837696002254	5.1218020972	11042	1460
0.0144	0.253084	1.22186	23.129413	0.6003571429	28	0	0.16	0.00874459	0.880559097	0.6408288294	22266	11895
0.0194	0.029426	0.594937	0.550097	0.6352941176	17	2	9.06	0.00802812875442401	0.846221906835743	0.81280165622839	9791	5625
0.0109	0.309047	1.523965	0.660797	0	0	2	14.9	0.005311462099536	1.36833900892032	1.29730357506263	4117	839
0.0158	0.529236	1.531514	19.142216	0.882	5	0	17.09	0.00499991	1.4761172023	1.2365787299	2338	1017
0.0079	0.498825	1.540795	35.219765	0.7116666667	6	0	10.58	0.01009494	0.5914172197	0.4147575394	6557	5381
